series,noise,walk,edim,hurst,ksent
mnr,0.9635259718260872,0.1032151241280828,10,0.5554611254761808,8.444333810640094
mnro,0.9078464670847862,0.0853321197096869,10,0.4748076279431539,8.36408686358828
mnst,0.8688408483269408,0.0335194924112853,23,0.4624116957053501,8.30181171856217
mnta,0.9038292440898684,0.0131210857973926,19,0.5476009883816811,8.223322984869345
mntx,0.9029986494508198,0.0531879801057536,9,0.4732732961301256,8.237758220458565
mo,0.9478550969771664,0.0159151746022812,14,0.3504095027297863,8.527463218873757
mobl,0.9220095537101248,0.0839989499120328,13,0.5743300344288109,7.734820555404041
moc,0.8447451555973803,0.2092580303516824,8,0.4407050479035856,7.30208727306005
mod,0.9313043845112786,0.0204729363016671,13,0.6053258845241303,7.96632251108556
modn,0.8677248230566923,0.1418907548506827,15,0.5689439072488073,7.77817775313175
mofg,0.9032849888605012,0.0006392020249632,11,0.5143050067485166,8.461564282076049
mog-a,0.9277636350619104,0.0836994900145206,15,0.6524454717838117,8.313052710689929
mog-b,0.9146616077261344,0.0646696884764597,13,0.5965590590147044,8.306269547127531
moh,0.8552206459018898,0.0404484453075613,14,0.5074295845060921,8.487790647867456
momo,0.9321212301155332,0.1467015357920147,9,0.5604181014418614,8.053220933900416
mon,0.9160120081151322,0.0365294456048035,13,0.5190100274897472,8.539017941432919
morn,0.8806013424951566,0.0196522569590423,19,0.4884672481144872,8.303013258008054
mos,0.946484864104388,0.0919827210672572,18,0.4693540446222048,8.338395236872985
mosy,0.9480914973864172,0.1990574577492108,4,0.4944409580423333,7.6474619972838225
mov,0.8146709861039441,0.0199357257620309,12,0.384935378224144,8.345461696456649
mpa,0.938638340746337,0.0411418416408233,9,0.5692005623701453,8.346079675879068
mpaa,0.8496052626689251,0.0138382414349156,12,0.5098175125643303,8.260299715104912
mpb,0.9541213526387332,0.1608990427034267,5,0.5293192470146667,7.636994954080236
mpc,0.9094861684215192,0.0779561543006861,8,0.4249332043738418,8.395226315527815
mplx,0.943408021498726,0.0209964696581086,8,0.6332045636050225,7.812317576936991
mpv,0.9320089472921194,0.0193943681485107,12,0.4484976293668586,8.395903789758382
mpvd,0.9206823334590052,0.0821199659630582,5,0.598977792540072,7.4512952831018735
mpw,0.9137100196909632,0.147503309472848,12,0.58689177605752,8.500988942744602
mpwr,0.9621413030086764,0.0416106677091006,17,0.4254750726962367,8.412386015596747
mpx,0.9451671389171572,0.0482688298315714,8,0.5766838145013531,8.197419059635667
mp_d,0.6812950252126229,0.2076696459252764,26,0.3424802606641724,7.770501876893553
mqt,0.934478341720579,0.0712219075238841,12,0.5194868639578863,8.395664589546959
mqy,0.9339805357127972,0.0689430666635886,16,0.4832501736818045,8.409459684740913
mrc,0.903905631755183,0.0630215795303211,9,0.4438867665564225,8.452669804050938
mrcc,0.9213470447267018,0.0748791411212717,8,0.635056445445636,8.307061662399102
mrcy,0.9661506222456234,0.0366119723196309,12,0.4104332212494936,8.186711824716786
mrin,0.9491296113075643,0.0708764417572911,10,0.4398502823671518,7.466573311500678
mrk,0.905993293944998,0.0068062806564306,10,0.4196370285924033,8.594638981068712
mrln,0.9415350477823458,0.0412663233447028,10,0.3820499413464217,8.181202615205825
mrns,0.9177643233184696,0.0766545684567809,10,0.4439051802334798,7.768831364984291
mro,0.9405096977589472,0.0935318926979303,7,0.631226307372051,8.268178276645342
mrtn,0.9329387804686552,0.0477465029929127,9,0.4921003033229451,8.199446907616222
mrtx,0.9221814718480816,0.0884034834860287,8,0.6469458159674519,7.665264023900142
mrvl,0.937169537680317,0.0208641020449207,5,0.5615677239773402,8.454859392003906
ms,0.9507291147151232,0.1175735003727531,15,0.5936999767180307,8.508275444688417
msa,0.948011711444572,0.0303898467661543,17,0.4732766864335245,8.277437254201002
msb,0.932471675995276,0.005328151508648,10,0.666183490764548,8.08760802802783
msbf,0.9436212825200904,0.2056338680924159,5,0.5919613951930633,7.813684257296626
msca,0.9487983561713584,0.0776185589676341,10,0.3563935847513961,8.19690370454668
mscc,0.937331544102535,0.0049734410511066,13,0.4660687750321557,8.347931803445158
msci,0.9629706355477232,0.0217556343323745,10,0.3832296815798615,8.410238575301822
msd,0.9626334256226992,0.084674556780611,10,0.5837293061858949,8.138515070905893
msex,0.9510219161120086,0.007080504220131,12,0.5349753335178475,8.267542121238892
msf,0.9413566360899382,0.128560906474995,14,0.5841807634958025,8.420809008206852
msfg,0.9562769182824638,0.0599147783205346,9,0.4493940272868311,8.118865198385842
msft,0.9527348703618872,0.0203240827636052,6,0.378096183657676,8.373212042251666
msgn,0.9075787025417492,0.0319734626408394,10,0.537424952490171,8.286104319518492
msi,0.9406584613912796,0.0371471779110716,6,0.3644478455749834,8.615223399101529
msl,0.918955286702605,0.0013342696891989,10,0.6275139246788088,8.035528521684572
msm,0.9294127504042388,0.043381901369859,15,0.675406564524714,8.182885426420363
msn,0.8936115702978649,0.1537092280109788,20,0.6450136543839325,6.6621368067796825
mson,0.9102418706768324,0.0507612988357093,12,0.5518377882728811,8.081222801527696
msp,0.948673365425782,0.0191102229671824,9,0.5346082028552221,8.220215000458442
mstr,0.8458301711266412,0.1342535258003412,7,0.4634337733446053,8.302164577947362
ms_a,0.9175597312174384,0.0853350648704802,14,0.5512820899260665,8.1193330037253
ms_e,0.884005693992677,0.0261569677083439,10,0.5711272142632949,7.840627167599168
ms_f,0.8974598414127231,0.0540799965334427,7,0.5240937416090998,7.849622459256547
ms_g,0.8505749853445226,0.0024711215955005,11,0.4138371361439817,7.58737512353481
ms_i,0.9191055170437784,0.1026273365082406,10,0.5425656503598408,7.869890780304933
mt,0.9360175384533822,0.1105286068112949,13,0.6054355456475236,8.546946305787937
mtb,0.9457305139684896,0.0832855600259627,12,0.4791332709487901,8.156741319108024
mtbc,0.8296613868955868,0.2294856676309131,23,0.3518845940964058,7.617947253779433
mtd,0.9683273335580308,0.0795367719208904,11,0.473089188247724,8.193976165687753
mtdr,0.8442355699507049,0.1219724813681083,10,0.5408663486573074,8.235234777938363
mtem,0.9283277915299328,0.285606414533053,11,0.5298949523420647,7.137131170686513
mtex,0.8351226557159034,0.0296557942814426,13,0.4228068280440448,8.09206030262175
mtg,0.9396794911143336,0.0548696863135675,11,0.6515869619817879,8.242696171462715
mtge,0.9560436323976212,0.0389153240280959,8,0.7630708586830686,8.11186860707938
mtgep,0.9462311175324398,0.1123962603197945,6,0.440862223512236,8.22435235220055
mth,0.8879608480884976,0.0518164770309077,11,0.4777180263034579,8.432916645826163
mtl,0.9230607379062398,0.1000195727320334,12,0.5210544689722074,7.664406652741983
mtls,0.9158747096442644,0.0175695387248941,8,0.4173035153085879,8.060751213834726
mtl_,0.9119191799790606,0.3506131357595128,10,0.423904010301904,6.924533023374293
mtn,0.9703721081568416,0.0326431623520124,7,0.3258595467078512,8.316261371282467
mtor,0.9534231035818562,0.0584852540629849,14,0.6041435617500601,8.139465167296924
mtr,0.9290647447595788,0.0313336398300898,7,0.6108329280904008,8.440353400630348
mtrn,0.9210020597006112,0.0675651573293322,9,0.5736230186037715,8.313896439477253
mtrx,0.8879285170545386,0.0705828037618359,8,0.4300310578927481,8.164755853828376
mtsc,0.9000494318409088,0.0558157099369498,20,0.4152044823361024,8.417830081968033
mtsi,0.8792560573856294,0.016895019353694,19,0.445240534620741,8.361814864122932
mtsl,0.8792737289246094,0.124084688729962,8,0.4400936545789179,7.35120004300956
mtt,0.8717651929997596,0.0024397823883415,15,0.4307504706396889,8.444038271775403
mtu,0.9135085552369204,0.0839541496777055,12,0.5204808564933928,8.104759017970439
mtw,0.9296512840068962,0.0123468806723348,9,0.5060433184762549,8.144339864639965
mtx,0.9213941098109574,0.081383380253819,9,0.5793306637552141,8.382249029295378
mtz,0.9524248021760408,0.0278379750697483,8,0.5491362054342707,8.330692621882875
mu,0.9500582535127357,0.0565165317721441,6,0.6158767446102849,8.37366729983443
mua,0.9459556744348724,0.1244331677751501,13,0.5252506270510745,8.271598253889028
muc,0.9423630498463746,0.0024969963164653,11,0.4881419791605682,8.33877123909826
mue,0.9340057050313082,0.0581308894067736,13,0.4382924283028565,8.422174025223772
muh,0.941604179337568,0.0254231279883131,10,0.5507483713138583,8.425365249980977
mui,0.9400473694794118,0.058656398880852,15,0.5081093138575024,8.390745570258224
muj,0.949607433613107,0.0704602913181438,9,0.5964326018642506,8.501475827157924
mur,0.9225251435076716,0.0614929862540807,10,0.5794311102389716,8.19996271497692
mus,0.942565793395165,0.0678445834977947,10,0.5458342658876152,8.462248292145294
musa,0.885994078987216,0.0336006088576914,13,0.5049322921035035,8.503680814109206
mux,0.9291184363681336,0.1032528840631172,5,0.6140698182696488,8.013437060488446
mvc,0.9345583319921044,0.0705834403678371,6,0.4983157769379814,8.11725535293016
mvcb,0.9569515055287294,0.0849944820686361,6,0.4430006398665307,8.161229640756751
mvf,0.9214935679791814,0.0015686327662314,10,0.4666030317438602,8.339942133580829
mvis,0.8908668373394947,0.0121350936437646,19,0.5488391433963529,7.646595452219077
mvo,0.923238212191512,0.0087368375418557,10,0.5487982700115287,7.90685855869564
mvt,0.934697437051094,0.0597370346481238,6,0.5262542032561329,8.405525239915386
mwa,0.91592342540439,0.0110362940149566,8,0.5625388075316098,8.47996842498029
mx,0.8602426963624076,0.174443284300684,8,0.46205511904185,7.837510080917044
mxc,0.8854826637444996,0.0195336099890867,13,0.4491922853698116,8.053897278905302
mxe,0.8923534177362459,0.173155689434551,13,0.4368906044570059,8.100826688759337
mxf,0.9050455055434904,0.1342869376336848,17,0.4435508195211814,8.551462436741037
mxim,0.9337934052859752,0.0165524711565135,13,0.4915410964799762,8.235908267180122
mxl,0.9397459301390696,0.1023134713301767,9,0.3506130885882885,8.468232804597443
mxwl,0.8621149431264707,0.0101361103342141,10,0.502975341522691,7.817958641709943
myc,0.9267193831851008,0.0675569765059626,15,0.4423738642043798,8.463053632127533
myd,0.9434340721057908,0.0480339251127273,10,0.4944976474234964,8.45786994507328
mye,0.9111787632861078,0.0345067546969415,10,0.5168450223129625,8.193587920619052
myf,0.936108465228643,0.1152672268926467,13,0.52278729362536,8.44731746201643
mygn,0.9235749749040116,0.0940633500159886,7,0.5350746780573854,8.39181151569335
myi,0.9373751294505186,0.0789251769294241,15,0.4648680971319475,8.431771671169399
myj,0.9444304410845424,5.412528553683238e-05,12,0.5415593723734655,8.497520355106738
myl,0.917963176371617,0.0422613496072323,12,0.4865164249323045,8.302655447349492
myn,0.9357434412841092,0.0811961938517271,15,0.4372223666572548,8.403336559573752
myos,0.8306886786511669,0.4432878451230826,13,0.5255258370207083,7.786476333929882
myrg,0.9031711442107284,0.1426644626433468,15,0.5430984422635969,8.254077950593134
mza,0.8578422621205337,0.0644040100723815,10,0.537763785698741,8.34551901697715
mzf,0.941755271673202,0.0968036959279466,12,0.5591348258173238,8.234289632820701
mzor,0.9462159652955008,0.1309495635482576,15,0.4885350332517537,7.664573029830568
nac,0.9405485480027443,0.1100198714020778,11,0.5649755639118499,8.379738811485842
nad,0.9443640359102108,0.0772366415722696,8,0.5688490541471436,8.23823188016122
naii,0.9115716066472132,0.1151565762091524,7,0.584421976313499,7.848759425259506
nak,0.9027958204728008,0.2025975273087175,5,0.5881283693400727,6.987867311288997
,0.95176419143779,0.0647537150935834,23,0.56303811776959,8.365744642484167
nano,0.9364694224934348,0.0800891121549181,14,0.5528044917135759,8.37287240757714
nao,0.9551910863972928,0.0717499176366327,5,0.5166892943528361,8.013206843262523
nap,0.8453550730276445,0.0851277166714172,23,0.5458776689138004,8.119253522231954
nat,0.9386610317517574,0.0369935476944199,12,0.4917653741471244,8.42970821136948
nath,0.9209309571266738,0.0894319018423377,12,0.5372864729577048,8.123309654882092
nati,0.9498205916252068,0.0184789149040179,11,0.3934665490372582,7.989068046395675
natr,0.8674422223805491,0.054553733511534,11,0.6414281039946533,8.12289263422446
nauh,0.8780944871668365,0.0053795461005305,7,0.5152642069443476,7.9968951417788
nav,0.947373998092192,0.035717611696355,10,0.6551430444698157,8.274618272816111
navb,0.9317401263978554,0.1032798856884875,16,0.5808950673003231,7.724875195428355
navg,0.9369536222740058,0.0171362875851854,13,0.3858295813055759,8.36469432218321
navi,0.9174800639765056,0.0474327794763033,18,0.619181072593998,8.434634748364125
naz,0.9231855890866963,0.0680077006795738,12,0.5232889282282194,8.267025558146809
nbb,0.9447437015209642,0.0387296913668397,13,0.5067287740341854,8.608563360570601
nbd,0.9558030656549468,0.0516335932604312,7,0.5361704706501528,8.591488848999768
nbh,0.9171153949119866,0.0277781587129373,11,0.5167009053230249,8.469567176651044
nbhc,0.95733184793813,0.0456760340697964,8,0.4803430192813596,8.118333315072858
nbix,0.8562404902380645,0.0668539960233627,11,0.4051933981512786,7.9819567352707965
nbl,0.9111924137522052,0.131568321854049,12,0.4449561301979043,8.396027140925712
nbn,0.9626415733341346,0.0205979774585192,11,0.4498343158617846,7.560858329823232
nbo,0.8841509154436059,0.005220331668843,8,0.4079989583265123,8.228427416566104
nbr,0.9160087808530096,0.0985950179076795,14,0.5116497923056389,8.529429987480853
nbtb,0.9507040793546416,0.0569523326659665,11,0.5050783694133141,8.487242457944822
nbw,0.879642929237377,0.0927535417892655,6,0.4870346311079013,8.219201047708234
nby,0.9234750367052126,0.2274295721030641,11,0.5518204613595277,6.845476316973586
nc,0.9016713951457828,0.3000814167040029,8,0.6472751810862587,7.52329827022156
nca,0.8893619680951377,0.0230787778011105,16,0.4440964253366141,8.229146812318861
ncb,0.917957593848486,0.0667263943627656,11,0.4465247857108973,8.369257325931866
nci,0.9283731157081682,0.0397459209691153,19,0.5472418393690557,8.138342657072679
nclh,0.8979179967804611,0.061356154042744,15,0.531665337079907,8.554237548451944
ncmi,0.9301596077857668,0.0688538762955464,9,0.5287436683928499,7.949955152424051
ncr,0.923638533669176,0.0196207974857085,13,0.548247427455451,8.401895819916444
ncs,0.8880443731600816,0.0492462127774186,31,0.5150677385059073,7.9750111066051
ncty,0.8792620377795426,0.0497767272831644,7,0.5832724982765272,7.282251100624826
ncv,0.9453862671423584,0.0099924588133839,7,0.6731411376159524,8.327449783609918
ncz,0.9452073236800884,0.0183040961782747,7,0.7021430581164155,8.239282743823996
ndaq,0.9525141063726252,0.0524220449506677,8,0.3442817172345818,8.471867872927914
ndls,0.9310951045991548,0.2780364260362646,11,0.4711771865507853,7.793379992896479
ndp,0.9354260051343564,0.1694392985481233,10,0.7539494120671979,8.367569868357219
ndrm,0.9062289457545044,0.2510458976139358,5,0.4293079110255058,8.024672903279704
ndro,0.8706112606865236,0.0241492486432586,8,0.5252612382136455,8.01706390210494
ndsn,0.9498294552324524,0.0671090233826534,7,0.5801417623999972,8.470875099283314
ne,0.9356914841570096,0.070504006639903,6,0.3650354712551097,8.501670175828128
nea,0.9476900563331302,0.0872669245278147,14,0.5284838672350121,8.448531486024274
nee,0.9568503376350936,0.0416304586197043,27,0.4628910694975361,8.403327093716047
nee_c,0.7920580769857024,0.0123015494978937,9,0.346614042668223,7.557666640481615
nee_i,0.8732618308849317,0.0507287923549073,19,0.4953667418363521,8.00364151938922
nee_j,0.8874581277790347,0.0438365675212697,11,0.4979356270288067,8.128033585351917
nem,0.9357563893631592,0.0471872065318975,10,0.5387187826540801,8.434577427843625
nen,0.9347156976155068,0.1396017265100577,16,0.3732845800349909,7.709851106396962
neo,0.9095105648804006,0.0609307595682868,9,0.393736316198622,8.341816195983911
neog,0.9174632593922796,0.0400517966154074,13,0.4334938787093488,8.329857603221878
neon,0.9131480450507344,0.0063992277925135,10,0.5042535509615447,7.730635786050971
neot,0.917740678355511,0.2259668915300454,11,0.5426073438407424,7.406158316893753
nep,0.9209606808811662,0.0178601008843117,11,0.5429780184542459,8.42524091694641
nept,0.90178617349197,0.0076787498698163,9,0.412345145151807,6.636630611375509
nerv,0.8662095092061493,0.2193343396145521,8,0.4572416561367058,7.971918244351971
nete,0.9355665144731344,0.2535917774762997,4,0.534208515675597,6.969947809139657
neu,0.8934101716452859,0.0477640985292998,31,0.5168572070820524,8.394812150633308
nev,0.9291265763448544,0.0817515276375168,8,0.572706022576148,8.236698208164045
newm,0.8804157262693105,0.0004353604338356,14,0.4488570369996346,8.27066280076493
